id,destination_id,facility_id,name,food_type,shop_name,description,heat_score,rating_score,avg_price,cover_url,lng,lat
,191,,阿上阿上(金融中心店),麻辣烫,阿上阿上(金融中心店),东三环中路1号wfc西楼M层 | 营业时间:周一至周日 10:30-20:30 | 电话:13269721917;15911187650;18332839142,9.9,4.1,37,https://aos-comment.amap.com/B0HB3G74ZU/comment/90ebb93749fd7d468580604183459a16_2048_2048_80.jpg,116.459249,39.918862
,192,,luckin coffee 瑞幸咖啡(东方新天地B1店),coffee,luckin coffee 瑞幸咖啡(东方新天地B1店),东长安街1号北京东方新天地LG层 | 营业时间:周一至周日 07:30-21:00 | 电话:18510021954,0.4,4.6,12,https://store.is.autonavi.com/showpic/c287706810a95e84ab635a931ccf264d?operate=original,116.413125,39.909105
,192,,小满手工粉(东方新天地店),年糕,小满手工粉(东方新天地店),东长安街1号北京东方新天地LG层 | 营业时间:周一至周日 08:00-21:30 | 电话:13436556606;13810276779;4000036177,1.9,4.4,37,https://aos-comment.amap.com/B0H17S5HWG/comment/0cc5e7ddef909bada5eabd85272f404e_2048_2048_80.jpg,116.413276,39.908892
,192,,星巴克(东方广场三店),抹茶星冰乐,星巴克(东方广场三店),东长安街1号东方广场写字楼W1座一层P-W1(08-10)号店铺 | 营业时间:周一至周五 08:00-18:30；周六至周日 08:30-17:00 | 电话:010-85187651,2.5,4.6,41,http://store.is.autonavi.com/showpic/2121480cbe273b6cf1e2d8ff89180874,116.412931,39.909328
,192,,川当家·水煮鱼(东方广场店),水煮鱼,川当家·水煮鱼(东方广场店),东长安街1号北京东方新天地LG层 | 营业时间:周一至周日 10:00-22:00 | 电话:15210196368,2,4.4,105,https://aos-comment.amap.com/B0H6P9TEJ2/comment/055057a5ef5bae8c200242b85f8ab13b_2048_2048_80.jpg,116.413187,39.908909
,192,,阿兰家牛肉面(东方新天地店),牛肉,阿兰家牛肉面(东方新天地店),东长安街1号北京东方新天地LG层CC05 | 营业时间:周一至周日 10:00-21:00 | 电话:18795770689;4006981777,7.3,4.2,29,https://store.is.autonavi.com/showpic/b39987720de71622907691204c2ad02e,116.413417,39.909168
,192,,湊湊火锅·茶憩(东方新天地店),肥牛,湊湊火锅·茶憩(东方新天地店),东环门街道王府井大街东方新天地地铁层FF02 | 营业时间:周一至周四 11:00-21:00；周五至周日 11:00-22:00 2026-05-01至2026-05-05 周一至周日 11:00-22:00 | 电话:010-85186998,4.4,4.5,116,http://store.is.autonavi.com/query_pic?id=st58b2fccb-3c10-424f-81ce-78d95dd8a72c&user=search&operate=original,116.412058,39.909154
,192,,煲仔皇(东方广场店),腊味四宝煲仔饭,煲仔皇(东方广场店),北京市东长安街1号东方新天地b1楼仔皇煲 | 营业时间:周一至周日 10:00-21:00 | 电话:15801655199,4.3,4.5,38,http://store.is.autonavi.com/showpic/be4858e5f3898f0492208227f34aacca,116.412205,39.909738
,192,,喜家德鲍鱼水饺(东方广场店),虾仁,喜家德鲍鱼水饺(东方广场店),北京城区东长安街1号东方新天地LG层 | 营业时间:周一至周日 09:00-21:00 | 电话:15944675975,7.8,4.6,34,http://store.is.autonavi.com/query_pic?id=stb4f5ff64-44da-4b38-b306-f0536c5ed31a&user=search&operate=original,116.413506,39.909186
,192,,甲乙饼·手工牛肉饼(东方新天地店),面皮,甲乙饼·手工牛肉饼(东方新天地店),北京城区东长安街1号东方广场东方新天地商场地铁层LG层BB01C | 营业时间:周一至周五 07:00-21:00；周六至周日 10:00-21:00 | 电话:13373516731,1.8,4.3,27,https://aos-comment.amap.com/B0FFIL20UH/comment/content_media_external_file_1000056252_ss__1769597890907_76705528.jpg,116.412482,39.909662
,193,,星巴克(五矿广场NOW店),三明治,星巴克(五矿广场NOW店),东四街道朝阳门北大街5号五矿广场1层101-03单元 | 营业时间:周三 07:00-19:30；周四至周五 07:30-19:30；周六至周日 08:00-17:30 | 电话:010-82184746,9.2,4.4,30,http://store.is.autonavi.com/showpic/ec3440dbf3d8f9de23da5c7a0cf58ad7,116.432602,39.931726
,193,,红石文化主题餐厅,中餐厅,红石文化主题餐厅,东门仓胡同与南新仓文化休闲街交叉口东北60米 | 电话:010-64082877,7.8,1.7,345,,116.432702,39.932582
,193,,铂筵高奢定制厨师做饭,中餐厅,铂筵高奢定制厨师做饭,南新仓文化休闲特色街与南新仓文化休闲街交叉口西40米,1,1.9,353,,116.431125,39.931925
,193,,天下盐川菜(南新仓店),双人餐,天下盐川菜(南新仓店),东四街道东四十条22号南新仓文化休闲街A25号 | 营业时间:周一至周日 10:00-21:30 | 电话:010-64096185,8.3,4.6,113,https://aos-comment.amap.com/B000A84DNB/comment/d7ae69071e4e02ae5efba178fa7e51ae_2048_2048_80.jpg,116.430825,39.931706
,193,,粗粮人家(东四十条店),双人餐,粗粮人家(东四十条店),东二环东四十条桥向西108米路北 | 营业时间:周一至周日 10:00-03:00 2026-02-11至2026-02-28 周一至周日 10:00-24:00 | 电话:010-84001230;010-84030200,6.2,4.7,43,http://store.is.autonavi.com/showpic/21ab88fa62b59a5f1fffe595f476d88f,116.43161,39.934225
,193,,红记咖啡(redmemo),咖啡厅,红记咖啡(redmemo),朝阳门北大街1号新保利大厦 | 营业时间:明周日09:00-17:00,9.6,4.1,39,https://store.is.autonavi.com/showpic/af3c07f87e8200b36866aab4999f402f,116.432922,39.932987
,193,,珑湘荟臭鳜鱼(南新仓店),小炒湖南丝瓜,珑湘荟臭鳜鱼(南新仓店),北京城区东四十条南新仓文化休闲特色街22号 | 营业时间:周一至周日 10:00-21:30 | 电话:010-64013199;18519889522,3.4,4.6,92,https://store.is.autonavi.com/showpic/84874040ea8966ea1a39890e0a16a2d2,116.430668,39.93187
,193,,丽宫餐厅(新保利大厦店),开胃菜,丽宫餐厅(新保利大厦店),"朝阳门北大街1号新保利大厦B1层 | 营业时间:周一至周日 09:30-14:00,17:00-21:00 | 电话:010-64082618;010-65005466",0.9,3.9,169,,116.432818,39.932951
,193,,醉香苑老北京火锅(南新仓店),手切鲜羊肉,醉香苑老北京火锅(南新仓店),北京城区东四十条22号南新仓文化美食街内 | 营业时间:周一至周日 11:00-23:00 | 电话:010-64096322,1.8,4.6,104,https://aos-comment.amap.com/B000A8ZHIR/comment/A5C1627E_00CF_45AA_828B_9CF673ECB0F3_L0_001_2000_1500_1740972855673_28529998.jpg,116.431102,39.931914
,193,,星爺鷄煲·廣東順德菜(南新仓店),深井烧鸭,星爺鷄煲·廣東順德菜(南新仓店),"东四十条22号南新仓美食街A-14 | 营业时间:周一至周五 11:00-14:00,16:30-22:00；周六至周日 11:00-22:00 | 电话:17600608638",3.1,4.6,99,https://aos-comment.amap.com/B0I64DWQFV/comment/28e8d72f9ef7423b072ea4f53da9e160_2048_2048_80.jpg,116.430672,39.93173
,193,,魁盛居烤鸭·百年鲁菜(北京首店),烤鸭,魁盛居烤鸭·百年鲁菜(北京首店),"北京城区东四十条21号西侧12层 | 营业时间:周一至周五 11:00-14:00,17:00-21:30；周六至周日 11:00-15:00,17:00-22:00 | 电话:010-84046588",0.5,4.7,116,http://store.is.autonavi.com/showpic/4bebe94e4e9cf1887499f5758d0ba4e5,116.430705,39.934133
,193,,紫菩提素食餐厅(南新仓店),素食,紫菩提素食餐厅(南新仓店),东四十条甲22号一层东侧紫菩提素食餐厅 | 营业时间:周一至周日 11:00-20:30 | 电话:13701092231,0.5,4.6,180,https://aos-comment.amap.com/B0JAF7KJXZ/comment/d9ab533c31f83f1d72741fa22589f7de_2048_2048_80.jpg,116.431264,39.932636
,193,,亿釜鲜和牛寿喜火锅,肥肠,亿釜鲜和牛寿喜火锅,东四十条22号南新仓古仓群A13二层 | 营业时间:周一至周日 11:00-22:00 | 电话:13011292866,8.6,4.3,79,https://aos-comment.amap.com/B0JK7MFT4P/comment/d077d803c2966703ac60707a0959bcdf_2048_2048_80.jpg,116.430752,39.931491
,193,,赛百味(北京中汇广场店),西式火腿三明治,赛百味(北京中汇广场店),北京城区东直门南大街11号C座1层102室 | 营业时间:周一至周日 07:30-21:00 | 电话:19602113259,2.4,4.3,25,https://store.is.autonavi.com/showpic/ceffb538cf9b711a5549e39ac1ce6389?operate=original,116.432175,39.934575
,194,,一碗面(东直门店),刀削面,一碗面(东直门店),北京城区东四七条42号4号楼 | 营业时间:周一至周日 07:00-22:30 | 电话:18580805470;18810702389;4001678308,3.3,4.5,26,https://aos-comment.amap.com/B0FFLQDK6R/comment/202511_22-14052_1763791534507_56457891.jpg,116.425626,39.936794
,194,,食立方(东直门南小街辅路店),双人餐,食立方(东直门南小街辅路店),东直门南小街甲41号 | 营业时间:周一至周日 10:00-22:00 2026-02-15至2026-03-22 全天关闭 | 电话:18618328585,8.8,4.5,57,https://aos-comment.amap.com/B000A9P8V2/comment/92321d0be7d40bd3831fdd407b613b4f_2048_2048_80.jpg,116.425636,39.937577
,194,,龙虾趴·小院·露台(簋街店),小龙虾,龙虾趴·小院·露台(簋街店),"北新桥街道东四十四条小菊胡同40号 | 营业时间:周一至周日 11:00-14:00,17:00-24:00 | 电话:13810652389",0.7,4.5,408,http://store.is.autonavi.com/showpic/e52a59b756c11e0634c86bf5cb0e0048,116.425056,39.937934
,194,,咱家饺子,海三鲜烙饺,咱家饺子,北京城区东直门南小街55号(近海运仓) | 营业时间:周一至周日 09:00-21:30 2026-02-15至2026-02-28 周一至周日 全天关闭 | 电话:010-84045153;13011083550,0.8,4.5,49,https://store.is.autonavi.com/showpic/c20430a13f96c9b80000000735588085?type=pic,116.425666,39.937281
,194,,南门涮肉(簋街店),涮肉,南门涮肉(簋街店),东直门内大街150-8号 | 营业时间:周一至周日 11:00-02:00 2026-02-10至2026-03-04 周一至周日 11:00-05:00 | 电话:13501231389,8.9,4.5,88,https://aos-comment.amap.com/B0KD7SVLS2/comment/content_media_external_file_1000094024_ss__1769915192030_36313097.jpg,116.425082,39.940834
,194,,重庆街头小面,牛肉,重庆街头小面,东直门南小街1号 | 营业时间:周一至周日 10:00-23:30 | 电话:18696850678,3.1,4.4,30,https://aos-comment.amap.com/B0FFH12ZJE/comment/content_media_external_file_100012621_1772847625006_86973387.jpg,116.425416,39.940859
,194,,王老太小海鲜,皮皮虾,王老太小海鲜,东直门内大街10-11 | 营业时间:周一至周日 11:00-04:00 | 电话:13141233533,0.2,4.4,97,https://store.is.autonavi.com/showpic/a07262aaec441878bfb2dcd1665f79cd,116.42858,39.940681
,194,,3088餐厅,鸡肉,3088餐厅,海运仓胡同3号 | 电话:010-84013088,6.2,3.5,16,,116.426015,39.938604
,195,,老北京鼓楼炸酱面(鼓楼店),中餐厅,老北京鼓楼炸酱面(鼓楼店),草厂胡同与鼓楼东大街交叉口西北20米 | 营业时间:周一至周日 10:00-24:00,1.7,4.3,30,https://aos-comment.amap.com/comment/content_service__1771072057653_76571074_1771072065332_05087805.jpg,116.39756,39.940904
,195,,留白咖啡馆,卡布奇诺,留白咖啡馆,什刹海街道旧鼓楼大街196号 | 营业时间:周一至周日 08:30-21:00 2026-02-16至2026-02-17 全天关闭 | 电话:15010441530,7.6,4.5,31,https://aos-comment.amap.com/B0KUB5X2CF/comment/67C1E257_59C3_40A6_9818_014FF6F91177_L0_001_2000_1500_1725705517564_61510894.jpg,116.394276,39.941153
,195,,常赢三兄弟(鼓楼店),双人餐,常赢三兄弟(鼓楼店),"地安门外大街22号(什刹海地铁站A2西北口步行170米) | 营业时间:周一至周日 10:00-14:30,17:00-22:00 | 电话:010-64096138;13241389138",2.2,4.5,103,https://store.is.autonavi.com/showpic/3c9a0fda9578bf910000002458318266?type=pic,116.396069,39.939722
,195,,烤肉刘·清真(鼓楼什刹海直营店),双人餐,烤肉刘·清真(鼓楼什刹海直营店),北京城区地安门外大街9号 | 营业时间:周一至周日 09:30-02:00 | 电话:19220156968,2.7,4.6,92,https://aos-comment.amap.com/B0LABCZP2A/comment/content_media_external_images_media_1000001008_ss__1752339786987_65985618.jpg,116.395867,39.939812
,195,,关尔+咖啡店(鼓楼店),咖啡厅,关尔+咖啡店(鼓楼店),西城区旧鼓楼大街176号 | 营业时间:周一至周日 11:00-19:00 | 电话:18511986825;18710048517,4.2,4.5,31,https://aos-comment.amap.com/comment/content_service__1769930164956_86196982_1769930195347_49845462.jpg,116.394163,39.941736
,195,,北京雨燕文化中心,咖啡厅,北京雨燕文化中心,东城区西轿杆胡同1号1号 | 营业时间:周一至周日 09:30-22:00 | 电话:13241379518;15600792616,9.3,4.6,45,https://aos-comment.amap.com/comment/content_service_05f97912926a4864ce6d795e5437f15a_1767599730169_55266984.jpg,116.395175,39.940925
,195,,姚记包子铺(鼓楼东大街店),大肠,姚记包子铺(鼓楼东大街店),鼓楼东大街299号(什刹海地铁站A2西北口步行360米) | 营业时间:周一至周日 07:00-20:30 | 电话:16601135342,2.3,4.5,27,https://aos-comment.amap.com/B0HKDDV8QZ/comment/1cabd2613a1cc768e634f1e5f722a82e_2048_2048_80.jpg,116.397104,39.940901
,195,,郭记大辣碗(鼓楼东大街店),小酥肉,郭记大辣碗(鼓楼东大街店),"北京城区鼓楼东大街293号 | 营业时间:周五至周六 10:30-22:00；周一至周四,周日 10:30-21:30 2026-02-10至2026-02-26 周一至周日 全天关闭；2026-02-27至2026-02-27 周五 10:30-22:30 | 电话:010-64000517;010-64050347;13717742829;13801155028",1.9,4.5,30,https://aos-comment.amap.com/B000A9JNWT/comment/982C9156_CD6E_4394_9B23_51C8FDDDBBC3_L0_001_1500_2000_1735184655321_75360773.jpg,116.39753,39.940892
,195,,哈尼个旧(地安门),小锅米线,哈尼个旧(地安门),钟楼湾48号 | 营业时间:周一至周日 11:00-22:00 | 电话:13911334408,3.2,4.4,85,https://aos-comment.amap.com/B000AAEV5T/comment/3E0371F0_8463_4914_9EC2_BA685BFEF85F_L0_001_1500_2002_1740317367760_47350296.jpg,116.396354,39.941976
,195,,胡记褡裢火烧(鼓楼店),炸灌肠,胡记褡裢火烧(鼓楼店),北京城区鼓楼东大街295号(鼓楼旁) | 营业时间:周一至周日 09:30-21:00 | 电话:15001142868,0.1,4.5,52,https://store.is.autonavi.com/showpic/6df35471f3d864e80000000969190446?type=pic,116.39747,39.940891
,195,,鼓楼馄饨侯,烤肉,鼓楼馄饨侯,"鼓楼东大街309号(地安门鼓楼旁) | 营业时间:周一至周日 06:30-14:00,16:30-21:30 | 电话:010-64042021;15201135829",5.4,4.4,33,http://store.is.autonavi.com/showpic/3846adfa61207c89c932cc478d7d2647,116.396897,39.940914
,195,,云南傣族特色小吃,特色小吃,云南傣族特色小吃,鼓楼东大街293号(什刹海地铁站A2西北口步行380米) | 营业时间:周一至周日 11:30-20:30 | 电话:17310923609,6,3.5,0,https://store.is.autonavi.com/showpic/39b762c49eefe14bac949ab484c11ff1,116.397532,39.94089
,195,,姚记炒肝店(鼓楼店),糖卷果,姚记炒肝店(鼓楼店),鼓楼东大街311号(鼓楼湾东南角) | 营业时间:周一至周日 06:00-22:30 | 电话:010-84010570;13718081195,4.2,4.6,29,http://store.is.autonavi.com/showpic/47a6695247cd96537ea5956a2bd6fd42,116.396712,39.940898
,197,,咱家肉饼,中餐厅,咱家肉饼,莎晶艺术培训中心南门西南50米 | 营业时间:周一至周日 06:00-15:30,6.3,3.9,13,https://aos-comment.amap.com/B0MB6AN8NR/comment/EA0311C7_3F50_4A9D_80E2_DE7B65DA146A_L0_001_1280_170_1773214707218_88187355.jpg,116.214888,40.214409
,197,,固始汉鹅块(南郝庄路店),中餐厅,固始汉鹅块(南郝庄路店),北京兴昌中医门诊部西侧 | 营业时间:周一至周日 10:00-22:00 | 电话:18790053979,1.8,1.9,89,http://store.is.autonavi.com/showpic/008edfd0587b26d750d858c922d6a30c,116.21883,40.214247
,197,,山西刀削面,中餐厅,山西刀削面,北京兴昌中医门诊部南侧 | 营业时间:周一至周日 09:00-23:45,2,2.6,21,https://store.is.autonavi.com/showpic/b3e4279f8043abc431e4a0faf25c8ace,116.219115,40.214245
,197,,张记烩面羊棒骨,回锅肉,张记烩面羊棒骨,南郝庄路康乐公寓对面 | 营业时间:周一至周日 10:00-24:00 | 电话:13651238312;13716929810,0.8,3.9,52,http://aos-cdn-image.amap.com/sns/ugccomment/5f8d8544-8044-4fd0-9a88-9efcf7dc983a.jpg,116.21622,40.214265
,197,,信阳菜固始鹅块,固始鹅块,信阳菜固始鹅块,北京兴昌中医门诊部西侧,6.1,3.5,84,https://store.is.autonavi.com/showpic/2b1eaf521b114ecf5a515ea3c67b3ced,116.218675,40.214375
,197,,后院大排档,大排档,后院大排档,城南小型消防站西北侧,3.3,2.5,0,,116.215975,40.214375
,197,,山东炒鸡,山东炒鸡,山东炒鸡,南郝庄路与G6辅路交叉口西160米 | 营业时间:周一至周日 09:00-22:00 | 电话:13261548468,5.9,3.7,61,http://store.is.autonavi.com/showpic/693a6aeaaf93c683eabe45b0c265736a,116.219565,40.21437
,197,,碗碗香板面,板面,碗碗香板面,城南小型消防站西北侧,9.7,3,0,,116.216269,40.21435
,197,,火勺加肉,火勺,火勺加肉,南郝庄路与G6辅路交叉口西220米,3.1,2.7,34,,116.218922,40.214241
,197,,黄家龙虾烧烤(南郝庄店),烤鱼,黄家龙虾烧烤(南郝庄店),城南街道南郝庄1幢3103 | 营业时间:周一至周日 17:00-24:00 | 电话:13683233818,8,4.1,89,https://aos-comment.amap.com/B0G3LDGEJI/comment/48b3d69f0bef25f6c6cc34421cae8073_2048_2048_80.jpg,116.215953,40.214452
,197,,湘楚苑老张特色肉饼,肉饼,湘楚苑老张特色肉饼,南郝庄路与G6辅路交叉口西100米 | 营业时间:周一至周日 05:00-13:00 | 电话:13522385278,6.1,3.9,10,http://store.is.autonavi.com/showpic/36b3e5f1d4f52badc75db2c1fe6ee0e5,116.220379,40.214403
,197,,重庆火锅(南郝庄店),鸭肠,重庆火锅(南郝庄店),南郝庄世纪联华超市 | 营业时间:周一至周日 11:00-22:30 | 电话:18811136193,6.5,4.3,66,https://store.is.autonavi.com/showpic/098a39866180ee055794e81fd151a4e1,116.218498,40.214364
,198,,Jamaica blue coffee(WFC店),coffee,Jamaica blue coffee(WFC店),东三环中路1号环球金融中心F1层 | 营业时间:周一至周日 07:00-18:00 | 电话:010-59817889,6.6,4.5,64,https://aos-comment.amap.com/B0FFGHIOT7/comment/A0B19F62_6CA1_461E_A130_14BFC9876F16_L0_001_1126_200_1766405817661_09862763.jpg,116.459327,39.918936
,198,,Ora Coffee 北京财富购物中心店,coffee,Ora Coffee 北京财富购物中心店,营业时间:周一至周日 07:30-19:00 | 电话:13031033930,9.2,4.5,27,https://store.is.autonavi.com/showpic/48b4cbaaeb176b8beaae566c6286251a,116.458732,39.91806
,198,,库迪咖啡(北京环球金融中心店),【爆款,库迪咖啡(北京环球金融中心店),北京城区东三环中路1号环球金融中心东楼1层大堂(上行扶梯北侧) | 营业时间:周一至周五 07:30-17:00 | 电话:13520884992,8.2,4.1,9,https://store.is.autonavi.com/showpic/7b0db620ddccbe9ff42ce59100617216?operate=original?operate=original?operate=original?operate=original,116.459212,39.919053
,198,,玩儿串串(国贸环球店),串串,玩儿串串(国贸环球店),东三环中路1号环球金融中心M层NM-26号铺26号铺玩儿串串 | 营业时间:周一至周日 10:00-20:00 | 电话:13718000862;18510838870,7,3.2,71,http://store.is.autonavi.com/showpic/ba1304b7d4d91946c21331e516394211,116.459249,39.918695
,198,,川成元·麻辣香锅(财富购物中心店),单人餐,川成元·麻辣香锅(财富购物中心店),东三环中路7号财富购物中心B1层 | 营业时间:周一至周日 10:00-21:30 | 电话:010-85951440,5,4.4,88,http://store.is.autonavi.com/query_pic?id=st77409fe2-a4bf-44a1-a39a-b7521e528728&user=search&operate=original,116.459085,39.918095
,198,,凤起龙游老面包子(环球金融中心店),卤鸡腿,凤起龙游老面包子(环球金融中心店),环球金融中心M层美食街(金台夕照地铁站A西北口步行270米) | 营业时间:周一至周日 07:30-20:30 | 电话:18910880779,2.8,3.9,21,http://store.is.autonavi.com/showpic/67e051ac7e836d6b9297bddeb9a323f2,116.459225,39.918775
,198,,阿旺亚洲餐厅(环球金融中心店),小吃街,阿旺亚洲餐厅(环球金融中心店),东三环中路1号环球金融中心B1层 | 营业时间:周一至周日 10:30-20:30 | 电话:15701222884,8.5,4,59,https://store.is.autonavi.com/showpic/7daa61913902b73338d58059abe065a4,116.45941,39.91872
,198,,荣轩(新荣记环球金融中心店),年糕,荣轩(新荣记环球金融中心店),"东三环中路1号环球金融中心F2层 | 营业时间:周六至周日 11:00-21:00；周一至周五 11:30-14:30,17:00-21:00 | 电话:010-85878755",5.3,4.7,432,https://aos-comment.amap.com/B0FFH9PXJ7/comment/5B4F0052_43D7_4B0D_8877_04EC5120DF57_L0_001_1500_2000_1744885170808_62737774.jpg,116.460037,39.918724
,198,,星巴克(环球金融中心店),抹茶星冰乐,星巴克(环球金融中心店),北京城区东三环中路1号环球金融中心1层W102室(近财富购物中心) | 营业时间:周一至周五 07:00-18:00；周六至周日 08:00-18:00 | 电话:010-59817829,8.5,4.6,30,http://store.is.autonavi.com/showpic/e45e3a0043413101283377e6985510c9,116.459139,39.918687
,198,,乡味小厨(朝阳门外大街辅路),拉面,乡味小厨(朝阳门外大街辅路),"朝阳门外大街1号京广中心北京瑰丽酒店3层 | 营业时间:周一至周日 11:30-14:30,17:30-22:00 | 电话:010-65360066",1.9,4.5,313,http://store.is.autonavi.com/showpic/03358d0807c85f1f2ca32b1d70423426,116.460565,39.920372
,198,,潮舍(环球金融中心店),料理,潮舍(环球金融中心店),"东三环中路1号环球金融中心F1层 | 营业时间:周一至周日 11:00-14:00,17:00-21:00 | 电话:010-85878909",8.9,4.5,210,https://aos-comment.amap.com/B0FFHFDEUY/comment/content_media_external_file_100000696_1759634000808_97674595.jpg,116.458735,39.918516
,198,,鲜越鲜鱼粉(财富购物中心店),无骨鸡爪,鲜越鲜鱼粉(财富购物中心店),"东三环中路7号财富购物中心B1层-1-10-11 | 营业时间:周一至周五 10:30-15:00,17:00-20:30；周六至周日 11:00-20:30 2026-02-14至2026-02-23 周一至周日 全天关闭 | 电话:15510119555;18518099490",7,4.6,40,http://store.is.autonavi.com/showpic/0eb0ef7a6e9e349407a480e8f119f0d2,116.458711,39.917918
,198,,星巴克(北京财富金融中心店),星冰乐,星巴克(北京财富金融中心店),北京城区北京城区东三环中路5号楼财富金融中心FFC写字楼B1层B115号 | 营业时间:周一至周六 07:00-20:30 | 电话:010-65969103,3.2,4.6,30,http://store.is.autonavi.com/showpic/ec3440dbf3d8f9de23da5c7a0cf58ad7,116.46058,39.917775
,198,,Tims天好咖啡(财富金融中心店),柠檬气泡饮,Tims天好咖啡(财富金融中心店),东三环中路5号楼地下一层B107(金台夕照地铁站出入口旁) | 营业时间:周一至周五 07:30-20:30；周六至周日 08:30-17:00 | 电话:010-65061340,1.6,4.2,33,http://store.is.autonavi.com/query_pic?id=st1a318338-7770-4717-a3c2-d24271293e86&user=search&operate=original,116.460405,39.917778
,198,,旺顺阁 1999(财富购物中心店),椒盐茶树菇,旺顺阁 1999(财富购物中心店),东三环中路7号院7楼三层3-12号店铺 | 营业时间:周一至周日 11:00-21:00 | 电话:010-65330101;010-65330202,6,4.6,147,http://store.is.autonavi.com/showpic/4569929e28d9228aed9d545984842334,116.459744,39.917886
,198,,寻小福港式烧腊,港式烧腊,寻小福港式烧腊,东三环中路1号环球金融中心M层-06 | 营业时间:周一至周日 10:00-20:00,8.4,3.4,42,https://store.is.autonavi.com/showpic/ae3edf09602d1150cd2dc11af86717e4,116.459885,39.91906
,198,,奔跑的小象·云南小锅米线(WFC店),特色菜,奔跑的小象·云南小锅米线(WFC店),北京城区东三环中路1号环球金融中心M层 | 营业时间:周一至周日 10:00-20:30 | 电话:13146634431;17600091914,4.6,4,34,https://store.is.autonavi.com/showpic/a42910f05ce56fbd61c1bdb18f1998d7,116.459388,39.918787
,198,,瑞幸咖啡(环球金融中心门店),生椰拿铁yyds,瑞幸咖啡(环球金融中心门店),东三环中路1号环球金融中心1幢负一夹层108 | 营业时间:周一至周五 07:00-19:00；周六至周日 08:00-18:00 | 电话:4000100100,1.4,4.2,13,https://store.is.autonavi.com/showpic/c287706810a95e84ab635a931ccf264d?operate=original,116.459225,39.918675
,198,,太二酸菜鱼(北京财富购物中心分店),经典黑鱼酸菜鱼,太二酸菜鱼(北京财富购物中心分店),北京城区北京城区东三环中路7号财富购物中心二层2-12单元 | 营业时间:2026-05-01至2026-05-05 11:00-21:30 | 电话:4006092822,2.3,4.5,80,https://aos-comment.amap.com/B0FFKUX42J/comment/95D5E32A_B711_4EEF_91FB_3A79F33E7B14_L0_001_2000_112_1766439692750_44623113.jpg,116.45908,39.917985
,198,,绿茶餐厅(财富购物中心店),绿茶烤肉双拼,绿茶餐厅(财富购物中心店),北京城区东三环中路7号财富购物中心2层 | 营业时间:周一至周日 10:00-21:30 | 电话:010-87780188,1.6,4.6,150,http://store.is.autonavi.com/query_pic?id=stdcc12055-8642-4c5c-ad45-41aa171d70c3&user=search&operate=original,116.458858,39.917871
,198,,渝信川菜(财富中心店),老坛酸菜鱼,渝信川菜(财富中心店),北京城区东三环中路7号院财富购物中心二层2-15-2 | 营业时间:周一至周日 11:00-21:00 | 电话:010-65084277;13564618477,0.3,4.5,88,http://store.is.autonavi.com/showpic/806a7478a1c4a044f3b1a336de7c0b62,116.459863,39.917973
,198,,船歌·鱼水饺(财富购物中心店),辣炒小花蛤,船歌·鱼水饺(财富购物中心店),东三环中路7号北京财富购物中心2层 | 营业时间:周一至周日 10:00-21:30 | 电话:010-65855701,8.5,4.4,73,http://store.is.autonavi.com/query_pic?id=stf71f6652-a207-46cc-ae2c-43118b842293&user=search&operate=original,116.458863,39.917795
,198,,桂涟坊肉夹馍,酸辣粉,桂涟坊肉夹馍,环球金融中心M层(金台夕照地铁站A西北口步行450米) | 营业时间:周一至周五 10:30-20:30 | 电话:13651103225,9.9,3.4,36,http://store.is.autonavi.com/showpic/3ed60046d9b9d2c5dade3b816652cd39,116.459175,39.918825
,198,,MY SOUP卖汤,鸳鸯肠煲仔饭,MY SOUP卖汤,东三环中路1号环球金融中心F1层 | 营业时间:周一至周日 11:00-22:00 2026-05-01至2026-05-05 周一至周日 11:00-22:00 | 电话:010-85878669,6,4.6,140,https://aos-comment.amap.com/B0FFF9UP2S/comment/2F326400_E6F5_4ABD_91E7_5D2D177418E9_L0_001_1500_200_1756190840750_27597457.jpg,116.458881,39.918533
,198,,阿上阿上(金融中心店),麻辣烫,阿上阿上(金融中心店),东三环中路1号wfc西楼M层 | 营业时间:周一至周日 10:30-20:30 | 电话:13269721917;15911187650;18332839142,2,4.1,37,https://aos-comment.amap.com/B0HB3G74ZU/comment/90ebb93749fd7d468580604183459a16_2048_2048_80.jpg,116.459249,39.918862
,199,,禄遇LUYU,下午茶,禄遇LUYU,禄米仓胡同37号 | 营业时间:周一至周日 10:00-23:00 | 电话:13126505280;15011361337,7.4,4.5,83,https://aos-comment.amap.com/B0KBXCLG20/comment/content_media_external_images_media_1000015085_ss__1730431659919_82402855.jpg,116.431995,39.917169
,199,,崖UnderCloudsGreen,中餐厅,崖UnderCloudsGreen,大方家胡同与南水关胡同交叉口东20米 | 电话:18511997956,8.6,4.5,667,https://aos-comment.amap.com/B0KKH7291A/comment/359CE72B_92CB_4154_BE8E_AC4EA5C256D9_L0_001_2000_150_1763339129610_42129634.jpg,116.43235,39.919134
,199,,崖餐厅,中餐厅,崖餐厅,大方家胡同与南水关胡同交叉口东40米,7.5,4.4,265,https://aos-comment.amap.com/B0LR01O4B5/comment/content_media_external_file_93_1770887225205_72512613.jpg,116.432375,39.919125
